x_from,y_from,x_to,y_to,dist,json
-73.970398,40.751732,-73.975075,40.751732,130.2,{'durations': [[0, 130.2], [230.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.974974, 40.75187], 'name': 'East 43rd Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.974974, 40.75187], 'name': 'East 43rd Street'}]}
-73.970398,40.751732,-73.990562,40.751732,512.0,{'durations': [[0, 512], [710.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.990502, 40.751814], 'name': 'West 35th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.990502, 40.751814], 'name': 'West 35th Street'}]}
-73.970398,40.751732,-74.001656,40.751732,778.0,{'durations': [[0, 778], [990.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.001763, 40.751584], 'name': 'West 29th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.001763, 40.751584], 'name': 'West 29th Street'}]}
-73.970398,40.751732,-73.980896,40.751732,329.8,{'durations': [[0, 329.8], [340.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.980854, 40.751789], 'name': 'East 40th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.980854, 40.751789], 'name': 'East 40th Street'}]}
-73.970398,40.751732,-73.954681,40.751732,722.3,{'durations': [[0, 722.3], [916.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.953557, 40.751843], 'name': ''}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.953557, 40.751843], 'name': ''}]}
-73.970398,40.751732,-73.963959,40.751732,338.0,{'durations': [[0, 338], [532, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.964549, 40.752049], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.964549, 40.752049], 'name': 'FDR Drive'}]}
-73.970398,40.751732,-73.972847,40.751732,124.9,{'durations': [[0, 124.9], [177.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.972814, 40.751777], 'name': 'East 44th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.972814, 40.751777], 'name': 'East 44th Street'}]}
-73.970398,40.751732,-73.961624,40.751732,346.2,{'durations': [[0, 346.2], [523.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.963745, 40.752895], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.963745, 40.752895], 'name': 'FDR Drive'}]}
-73.970398,40.751732,-73.991394,40.751732,527.1,{'durations': [[0, 527.1], [580.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991621, 40.751422], 'name': 'West 34th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991621, 40.751422], 'name': 'West 34th Street'}]}
-73.970398,40.751732,-73.980957,40.751732,328.6,{'durations': [[0, 328.6], [341.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.980901, 40.751809], 'name': 'East 40th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.980901, 40.751809], 'name': 'East 40th Street'}]}
-73.970398,40.751732,-73.976532,40.751732,144.2,{'durations': [[0, 144.2], [195.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.97657, 40.751679], 'name': 'East 42nd Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.97657, 40.751679], 'name': 'East 42nd Street'}]}
-73.970398,40.751732,-74.01442,40.751732,841.1,{'durations': [[0, 841.1], [944.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.008452, 40.750609], 'name': '12th Avenue'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.008452, 40.750609], 'name': '12th Avenue'}]}
-73.970398,40.751732,-74.005524,40.751732,812.2,{'durations': [[0, 812.2], [942.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.005634, 40.751582], 'name': 'West 27th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.005634, 40.751582], 'name': 'West 27th Street'}]}
-73.970398,40.751732,-73.972458,40.751732,132.8,{'durations': [[0, 132.8], [169.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.972517, 40.751651], 'name': 'East 44th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.972517, 40.751651], 'name': 'East 44th Street'}]}
-73.970398,40.751732,-73.983765,40.751732,497.3,{'durations': [[0, 497.3], [433.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.983952, 40.751477], 'name': 'West 38th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.983952, 40.751477], 'name': 'West 38th Street'}]}
-73.970398,40.751732,-73.911469,40.751732,973.5,{'durations': [[0, 973.5], [1063.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.911435, 40.751591], 'name': ''}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.911435, 40.751591], 'name': ''}]}
-73.970398,40.751732,-73.984177,40.751732,491.2,{'durations': [[0, 491.2], [439.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.984267, 40.751609], 'name': 'West 38th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.984267, 40.751609], 'name': 'West 38th Street'}]}
-73.970398,40.751732,-73.991486,40.751732,528.6,{'durations': [[0, 528.6], [582.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991691, 40.751452], 'name': 'West 34th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991691, 40.751452], 'name': 'West 34th Street'}]}
-73.970398,40.751732,-74.001465,40.751732,780.8,{'durations': [[0, 780.8], [826.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.00128, 40.751657], 'name': '10th Avenue'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.00128, 40.751657], 'name': '10th Avenue'}]}
-73.970398,40.751732,-73.964951,40.751732,334.6,{'durations': [[0, 334.6], [535.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.964881, 40.751695], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.964881, 40.751695], 'name': 'FDR Drive'}]}
-73.970398,40.751732,-73.989975,40.751732,493.7,{'durations': [[0, 493.7], [581.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.990058, 40.751766], 'name': '7th Avenue'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.990058, 40.751766], 'name': '7th Avenue'}]}
-73.970398,40.751732,-74.002708,40.751732,793.5,{'durations': [[0, 793.5], [974.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.002571, 40.751921], 'name': 'West 29th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.002571, 40.751921], 'name': 'West 29th Street'}]}
-73.970398,40.751732,-73.957481,40.751732,1233.3,{'durations': [[0, 1233.3], [1356.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.957381, 40.752838], 'name': 'East Road'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.957381, 40.752838], 'name': 'East Road'}]}
-73.970398,40.751732,-73.976135,40.751732,134.6,{'durations': [[0, 134.6], [185.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.976263, 40.751553], 'name': 'East 42nd Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.976263, 40.751553], 'name': 'East 42nd Street'}]}
-73.970398,40.751732,-73.954109,40.751732,722.3,{'durations': [[0, 722.3], [916.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.953557, 40.751843], 'name': ''}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.953557, 40.751843], 'name': ''}]}
-73.970398,40.751732,-73.962952,40.751732,341.5,{'durations': [[0, 341.5], [528.5, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.964202, 40.752417], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.964202, 40.752417], 'name': 'FDR Drive'}]}
-73.970398,40.751732,-74.002159,40.751732,785.4,{'durations': [[0, 785.4], [982.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.00215, 40.751745], 'name': 'West 29th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-74.00215, 40.751745], 'name': 'West 29th Street'}]}
-73.970398,40.751732,-73.995117,40.751732,771.7,{'durations': [[0, 771.7], [881.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.994955, 40.751945], 'name': 'West 33 Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.994955, 40.751945], 'name': 'West 33 Street'}]}
-73.970398,40.751732,-73.9935,40.751732,741.7,{'durations': [[0, 741.7], [645.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.993728, 40.751827], 'name': '8th Avenue'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.993728, 40.751827], 'name': '8th Avenue'}]}
-73.970398,40.751732,-73.988815,40.751732,509.2,{'durations': [[0, 509.2], [512.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.988708, 40.75188], 'name': 'West 36th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.988708, 40.75188], 'name': 'West 36th Street'}]}
-73.970398,40.751732,-73.967468,40.751732,170.9,{'durations': [[0, 170.9], [260.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.967428, 40.751716], 'name': ''}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.967428, 40.751716], 'name': ''}]}
-73.970398,40.751732,-73.993309,40.751732,743.7,{'durations': [[0, 743.7], [643.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.993684, 40.751889], 'name': '8th Avenue'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.993684, 40.751889], 'name': '8th Avenue'}]}
-73.970398,40.751732,-73.980408,40.751732,339.0,{'durations': [[0, 339], [331.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.980482, 40.751632], 'name': 'East 40th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.980482, 40.751632], 'name': 'East 40th Street'}]}
-73.970398,40.751732,-73.962273,40.751732,343.9,{'durations': [[0, 343.9], [526.1, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.963968, 40.752662], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.963968, 40.752662], 'name': 'FDR Drive'}]}
-73.970398,40.751732,-73.970352,40.751732,166.6,{'durations': [[0, 166.6], [0.8, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.970447, 40.7516], 'name': 'East 45th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.970447, 40.7516], 'name': 'East 45th Street'}]}
-73.970398,40.751732,-73.988777,40.751732,509.9,{'durations': [[0, 509.9], [511.4, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.988678, 40.751867], 'name': 'West 36th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.988678, 40.751867], 'name': 'West 36th Street'}]}
-73.970398,40.751732,-73.969315,40.751732,125.8,{'durations': [[0, 125.8], [274.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.969197, 40.751892], 'name': 'East 46th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.969197, 40.751892], 'name': 'East 46th Street'}]}
-73.970398,40.751732,-73.994476,40.751732,754.8,{'durations': [[0, 754.8], [898.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.994473, 40.751736], 'name': 'West 33 Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.994473, 40.751736], 'name': 'West 33 Street'}]}
-73.970398,40.751732,-73.991776,40.751732,533.4,{'durations': [[0, 533.4], [588.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991913, 40.751545], 'name': 'West 34th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991913, 40.751545], 'name': 'West 34th Street'}]}
-73.970398,40.751732,-73.987267,40.751732,489.4,{'durations': [[0, 489.4], [498, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.987601, 40.751768], 'name': 'Broadway'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.987601, 40.751768], 'name': 'Broadway'}]}
-73.970398,40.751732,-73.962349,40.751732,343.7,{'durations': [[0, 343.7], [526.3, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.963995, 40.752634], 'name': 'FDR Drive'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.963995, 40.752634], 'name': 'FDR Drive'}]}
-73.970398,40.751732,-73.959991,40.751732,1246.4,{'durations': [[0, 1246.4], [1343.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.958462, 40.753367], 'name': 'Road 3'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.958462, 40.753367], 'name': 'Road 3'}]}
-73.970398,40.751732,-73.957603,40.751732,1233.3,{'durations': [[0, 1233.3], [1356.7, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.957381, 40.752838], 'name': 'East Road'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.957381, 40.752838], 'name': 'East Road'}]}
-73.970398,40.751732,-73.96727,40.751732,145.3,{'durations': [[0, 145.3], [263.9, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.967385, 40.75178], 'name': 'East 47th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.967385, 40.75178], 'name': 'East 47th Street'}]}
-73.970398,40.751732,-73.952904,40.751732,670.9,{'durations': [[0, 670.9], [868.6, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.952702, 40.751958], 'name': ''}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.952702, 40.751958], 'name': ''}]}
-73.970398,40.751732,-73.990974,40.751732,521.9,{'durations': [[0, 521.9], [701, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.990816, 40.751947], 'name': 'West 35th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.990816, 40.751947], 'name': 'West 35th Street'}]}
-73.970398,40.751732,-73.991478,40.751732,528.5,{'durations': [[0, 528.5], [582.2, 0]], 'code': 'Ok', 'destinations': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991685, 40.751449], 'name': 'West 34th Street'}], 'sources': [{'location': [-73.970483, 40.751615], 'name': 'East 45th Street'}, {'location': [-73.991685, 40.751449], 'name': 'West 34th Street'}]}
